Date,Region,New_Cases,Hospitalizations,Deaths,Temperature_Avg_C,Humidity_Avg_Percent,Population_Density
2024-05-09,Northwood,13.0,0.0,0.0,29.57,69.53,1500
2024-05-09,Southcreek,12.0,0.0,0.0,16.93,61.46,800
2024-05-09,Eastborough,13.0,0.0,0.0,21.4,66.92,2200
2024-05-09,Westridge,18.0,1.0,0.0,22.6,79.89,1200
2024-05-10,Northwood,20.0,0.0,0.0,29.83,57.05,1500
2024-05-10,Southcreek,14.0,0.0,0.0,16.8,67.71,800
2024-05-10,Eastborough,23.0,0.0,0.0,20.3,59.1,2200
2024-05-10,Westridge,7.0,0.0,0.0,23.69,66.0,1200
2024-05-11,Northwood,16.0,0.0,0.0,28.09,64.61,1500
2024-05-11,Southcreek,22.0,1.0,0.0,18.65,60.3,800
2024-05-11,Eastborough,7.0,0.0,0.0,19.86,66.03,2200
2024-05-11,Westridge,20.0,1.0,0.0,21.16,59.82,1200
2024-05-12,Northwood,23.0,0.0,0.0,29.72,56.56,1500
2024-05-12,Southcreek,16.0,0.0,0.0,19.66,65.67,800
2024-05-12,Eastborough,17.0,0.0,0.0,22.88,65.7,2200
2024-05-12,Westridge,10.0,0.0,0.0,20.13,56.94,1200
2024-05-13,Northwood,15.0,1.0,0.0,23.43,64.59,1500
2024-05-13,Southcreek,9.0,0.0,0.0,15.01,66.18,800
2024-05-13,Eastborough,15.0,0.0,0.0,22.76,68.69,2200
2024-05-13,Westridge,10.0,0.0,0.0,23.05,64.92,1200
2024-05-14,Northwood,26.0,1.0,0.0,27.82,64.24,1500
2024-05-14,Southcreek,42.0,2.0,0.0,20.18,64.22,800
2024-05-14,Eastborough,6.0,0.0,0.0,23.0,64.6,2200
2024-05-14,Westridge,6.0,0.0,0.0,19.51,57.54,1200
2024-05-15,Northwood,9.0,0.0,0.0,29.13,63.98,1500
2024-05-15,Southcreek,12.0,0.0,0.0,18.97,61.58,800
2024-05-15,Eastborough,32.0,2.0,0.0,24.1,55.11,2200
2024-05-15,Westridge,22.0,1.0,0.0,21.39,62.74,1200
2024-05-16,Northwood,9.0,0.0,0.0,28.08,61.0,1500
2024-05-16,Southcreek,3.0,0.0,0.0,17.39,65.97,800
2024-05-16,Eastborough,16.0,1.0,0.0,23.82,61.5,2200
2024-05-16,Westridge,14.0,0.0,0.0,23.13,61.25,1200
2024-05-17,Northwood,14.0,1.0,0.0,26.6,69.34,1500
2024-05-17,Southcreek,6.0,0.0,0.0,17.3,58.09,800
2024-05-17,Eastborough,16.0,0.0,0.0,24.47,63.45,2200
2024-05-17,Westridge,23.0,1.0,0.0,22.88,66.75,1200
2024-05-18,Northwood,21.0,1.0,0.0,30.57,60.68,1500
2024-05-18,Southcreek,4.0,0.0,0.0,19.6,59.33,800
2024-05-18,Eastborough,18.0,0.0,0.0,24.96,61.63,2200
2024-05-18,Westridge,17.0,0.0,0.0,19.5,64.97,1200
2024-05-19,Northwood,16.0,0.0,0.0,26.6,64.54,1500
2024-05-19,Southcreek,8.0,0.0,0.0,17.49,65.81,800
2024-05-19,Eastborough,8.0,0.0,0.0,24.18,70.52,2200
2024-05-19,Westridge,15.0,1.0,0.0,19.53,55.71,1200
2024-05-20,Northwood,3.0,0.0,0.0,26.45,72.1,1500
2024-05-20,Southcreek,17.0,1.0,0.0,18.39,66.99,800
2024-05-20,Eastborough,6.0,0.0,0.0,22.61,60.34,2200
2024-05-20,Westridge,18.0,0.0,0.0,21.51,58.08,1200
2024-05-21,Northwood,25.0,1.0,0.0,27.74,70.5,1500
2024-05-21,Southcreek,20.0,1.0,0.0,19.47,61.4,800
2024-05-21,Eastborough,11.0,0.0,0.0,23.49,56.38,2200
2024-05-21,Westridge,19.0,0.0,0.0,19.66,67.26,1200
2024-05-22,Northwood,14.0,1.0,0.0,27.26,68.48,1500
2024-05-22,Southcreek,9.0,0.0,0.0,18.46,60.55,800
2024-05-22,Eastborough,0.0,0.0,0.0,20.48,57.26,2200
2024-05-22,Westridge,15.0,0.0,0.0,21.81,64.83,1200
2024-05-23,Northwood,9.0,0.0,0.0,27.53,58.19,1500
2024-05-23,Southcreek,7.0,0.0,0.0,14.3,61.43,800
2024-05-23,Eastborough,19.0,0.0,0.0,21.9,64.29,2200
2024-05-23,Westridge,13.0,0.0,0.0,20.18,69.07,1200
2024-05-24,Northwood,13.0,0.0,0.0,25.96,55.31,1500
2024-05-24,Southcreek,15.0,0.0,0.0,19.59,57.73,800
2024-05-24,Eastborough,8.0,0.0,0.0,21.1,70.74,2200
2024-05-24,Westridge,6.0,0.0,0.0,19.33,59.79,1200
2024-05-25,Northwood,8.0,0.0,0.0,23.6,57.49,1500
2024-05-25,Southcreek,22.0,1.0,0.0,15.55,60.16,800
2024-05-25,Eastborough,14.0,1.0,0.0,18.06,53.43,2200
2024-05-25,Westridge,7.0,0.0,0.0,22.85,58.24,1200
2024-05-26,Northwood,16.0,0.0,0.0,26.08,62.23,1500
2024-05-26,Southcreek,11.0,0.0,0.0,15.97,70.73,800
2024-05-26,Eastborough,16.0,1.0,0.0,22.32,61.42,2200
2024-05-26,Westridge,6.0,0.0,0.0,20.59,57.19,1200
2024-05-27,Northwood,10.0,0.0,0.0,23.24,56.7,1500
2024-05-27,Southcreek,15.0,0.0,0.0,16.4,66.21,800
2024-05-27,Eastborough,17.0,0.0,0.0,18.88,70.86,2200
2024-05-27,Westridge,13.0,0.0,0.0,21.37,68.37,1200
2024-05-28,Northwood,30.0,2.0,0.0,25.07,62.59,1500
2024-05-28,Southcreek,44.0,1.0,0.0,17.59,65.37,800
2024-05-28,Eastborough,13.0,0.0,0.0,19.74,64.39,2200
2024-05-28,Westridge,16.0,0.0,0.0,24.73,66.09,1200
2024-05-29,Northwood,18.0,1.0,0.0,27.37,67.33,1500
2024-05-29,Southcreek,19.0,1.0,0.0,15.21,64.06,800
2024-05-29,Eastborough,18.0,1.0,0.0,20.48,60.63,2200
2024-05-29,Westridge,12.0,0.0,0.0,17.18,65.43,1200
2024-05-30,Northwood,19.0,0.0,0.0,27.68,55.34,1500
2024-05-30,Southcreek,11.0,0.0,0.0,17.81,58.3,800
2024-05-30,Eastborough,28.0,1.0,0.0,21.89,64.49,2200
2024-05-30,Westridge,24.0,1.0,0.0,22.01,57.11,1200
2024-05-31,Northwood,10.0,0.0,0.0,26.88,68.49,1500
2024-05-31,Southcreek,24.0,1.0,0.0,15.39,70.52,800
2024-05-31,Eastborough,18.0,1.0,0.0,21.22,69.56,2200
2024-05-31,Westridge,8.0,0.0,0.0,19.64,53.51,1200
